GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,standard,SampleSy,False,1.9472863329574466,0.6173571671824902,1450,11,100,448,7.330357142857143,2.5057471264367814,2,"[0.44623416592366993, 0.11219341587275267]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9984449578914791,1.658092665951699,3305,94,100,448,7.330357142857143,2.5057471264367814,3,"[0.5067530828528106, 0.365257625002414, 0.32484591705724597]"
(fold mult 1 (map_imgs pred_int input-list)),,standard,SampleSy,FAIL,1.9424887499772012,7.254094816744328e-05,0,4,100,448,7.330357142857143,2.5057471264367814,0,[]
(fold max 0 (map_imgs pred_int input-list)),,standard,SampleSy,FAIL,2.0264858750160784,0.9499288748484105,3301,4,100,448,7.330357142857143,2.5057471264367814,2,"[0.5473783749621361, 0.4024657921399921]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9678860420826823,0.10770699987187982,26,6,100,448,7.330357142857143,2.5057471264367814,2,"[0.05934104206971824, 0.02287158416584134]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.994019541889429,1.0355084999464452,234,115,100,448,7.330357142857143,2.5057471264367814,2,"[0.32199129089713097, 0.2022635000757873]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,standard,SampleSy,True,2.0650022919289768,1.0900058748666197,634,29,100,448,7.330357142857143,2.5057471264367814,4,"[0.369236292084679, 0.33606691705062985, 0.15505599998869002, 0.09575749980285764]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,2.0981886668596417,0.5128525418695062,253,7,100,448,7.330357142857143,2.5057471264367814,3,"[0.38710245792753994, 0.04991866718046367, 0.0414897499140352]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.9016630828846246,4.99160960316658e-05,0,4,100,448,7.330357142857143,2.5057471264367814,0,[]
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.900483249919489,0.26884600007906556,103,17,100,448,7.330357142857143,2.5057471264367814,1,[0.18846824998036027]
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,standard,SampleSy,FAIL,1.9688079170882702,0.35848420881666243,229,4,100,448,7.330357142857143,2.5057471264367814,2,"[0.34996949997730553, 0.008427332853898406]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,standard,SampleSy,FAIL,1.9816056250128895,0.7202784579712898,1774,4,100,448,7.330357142857143,2.5057471264367814,2,"[0.43148583406582475, 0.2887178340461105]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9764737500809133,1.1522394160274416,3127,71,100,448,7.330357142857143,2.5057471264367814,2,"[0.5059659169055521, 0.30190837499685585]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.955854665953666,0.07874795887619257,10,7,100,448,7.330357142857143,2.5057471264367814,1,[0.04396504210308194]
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.892903459025547,4.1667139157652855e-05,0,4,100,448,7.330357142857143,2.5057471264367814,0,[]
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9586967080831528,0.5153269169386476,59,58,100,448,7.330357142857143,2.5057471264367814,1,[0.24511229200288653]
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,standard,SampleSy,FAIL,1.9235221249982715,0.40382929099723697,402,4,100,448,7.330357142857143,2.5057471264367814,1,[0.40372583316639066]
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9317834579851478,1.2089252499863505,1672,59,100,448,7.330357142857143,2.5057471264367814,3,"[0.42279595881700516, 0.3228059171233326, 0.19151837495155632]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9518879998940974,1.0690671671181917,3262,60,100,448,7.330357142857143,2.5057471264367814,2,"[0.5162128331139684, 0.2628781250678003]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,standard,SampleSy,False,1.9203302080277354,1.2670332081615925,336,115,100,448,7.330357142857143,2.5057471264367814,3,"[0.33834720798768103, 0.22465612506493926, 0.19856425002217293]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,standard,SampleSy,True,2.030827834038064,0.00011066696606576443,1,1,100,448,7.330357142857143,2.5057471264367814,0,[]
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9175923748407513,0.08622958301566541,41,1,100,448,7.330357142857143,2.5057471264367814,2,"[0.07890587509609759, 0.007217666134238243]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9932959999423474,0.20783216692507267,76,7,100,448,7.330357142857143,2.5057471264367814,2,"[0.14220141689293087, 0.03180324984714389]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.8924503750167787,0.3566035421099514,70,43,100,448,7.330357142857143,2.5057471264367814,1,[0.1299978750757873]
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9913047910667956,0.5991579580586404,240,6,100,448,7.330357142857143,2.5057471264367814,3,"[0.3613702089060098, 0.11648412491194904, 0.09599787485785782]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.926155332941562,0.1362292910926044,30,14,100,448,7.330357142857143,2.5057471264367814,1,[0.06606100010685623]
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9655045841354877,1.2441144168842584,2921,94,100,448,7.330357142857143,2.5057471264367814,2,"[0.4899184578098357, 0.24552620900794864]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,standard,SampleSy,True,1.9350336659699678,0.4291149170603603,134,21,100,448,7.330357142857143,2.5057471264367814,2,"[0.2611199577804655, 0.06984595814719796]"
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9064059171359986,1.0089951250702143,2041,71,100,448,7.330357142857143,2.5057471264367814,2,"[0.4495580419898033, 0.2146424159873277]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,standard,SampleSy,FAIL,1.9140262501314282,0.12200695788487792,38,4,100,448,7.330357142857143,2.5057471264367814,2,"[0.07544737495481968, 0.0464242089074105]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,standard,SampleSy,False,2.0591467500198632,1.2909087920561433,8002,3,100,448,7.330357142857143,2.5057471264367814,3,"[0.8012729580514133, 0.47170166694559157, 0.007841167040169239]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,standard,SampleSy,True,1.9946162910200655,7.142132583074272,4693,1,100,448,7.330357142857143,2.5057471264367814,8,"[0.6172078328672796, 1.1050060419365764, 1.250275082886219, 1.319051415892318, 1.3873788751661777, 1.4460223328787833, 0.011169000063091516, 0.005760041065514088]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.835847666952759,8.635067250113934,252,61,100,446,7.330357142857143,2.5057471264367814,2,"[5.068542415974662, 1.3274777501355857]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.535598332993686,14.631456250092015,776,4,100,431,7.330357142857143,2.5057471264367814,17,"[4.259496083017439, 2.542135750176385, 1.3079766251612455, 0.13028729194775224, 0.15749162482097745, 0.22363383322954178, 0.2592963329516351, 0.3022922910749912, 0.3041739999316633, 0.35293233417905867, 0.4442745840642601, 0.4441547500900924, 0.9149994160979986, 0.8188502499833703, 0.7731903749518096, 0.6556299158837646, 0.6260916669853032]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.2909443750977516,7.982148542068899,998,1,100,446,7.330357142857143,2.5057471264367814,2,"[4.142408415907994, 3.792405541986227]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,8.356308500049636,16.156821165932342,4782,1,100,443,7.330357142857143,2.5057471264367814,5,"[6.108564167050645, 7.429172500036657, 2.404365374939516, 0.11666733399033546, 0.054195333970710635]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.345027167117223,11.774998708162457,1363,1,100,445,7.330357142857143,2.5057471264367814,3,"[8.808180500054732, 2.8602967080660164, 0.061243750154972076]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.739399415906519,3.4009535829536617,113,7,100,445,7.330357142857143,2.5057471264367814,3,"[2.593722416786477, 0.3100845410954207, 0.18185895797796547]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.9531312079634517,8.268363875104114,913,1,100,445,7.330357142857143,2.5057471264367814,3,"[4.387128625065088, 3.7230797500815243, 0.1112041671294719]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.770622333046049,9.046482250094414,416,2,100,443,7.330357142857143,2.5057471264367814,5,"[3.649921749951318, 3.3259969579521567, 1.7568869581446052, 0.16272091609425843, 0.07911966694518924]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.3015373330563307,8.583081458928064,637,7,100,444,7.330357142857143,2.5057471264367814,4,"[4.001915000146255, 3.774562417063862, 0.2430531249847263, 0.21017741691321135]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,7.655668708030134,9.768234833143651,859,13,100,445,7.330357142857143,2.5057471264367814,3,"[7.98459354089573, 0.7665909170173109, 0.4613727079704404]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,42.364022416993976,14.710801457986236,2290,31,100,445,7.330357142857143,2.5057471264367814,3,"[4.572944791056216, 4.351927417097613, 4.356392541201785]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.4421910841483623,8.636726500000805,502,6,100,446,7.330357142857143,2.5057471264367814,2,"[8.156563166994601, 0.20305391703732312]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.5455132080242038,2.1734002500306815,86,6,100,446,7.330357142857143,2.5057471264367814,2,"[1.7108224998228252, 0.2175345418509096]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.546741917030886,0.9345823328476399,26,10,100,447,7.330357142857143,2.5057471264367814,1,[0.5222010838333517]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.338116833008826,3.5009051670785993,126,2,100,444,7.330357142857143,2.5057471264367814,4,"[2.5429137498140335, 0.5624187919311225, 0.24070491595193744, 0.08168904203921556]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.714693916030228,14.331439208006486,2369,26,100,444,7.330357142857143,2.5057471264367814,4,"[10.863973249914125, 1.2130704580340534, 0.6851146668195724, 0.5591200417838991]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.7329736249521375,34.93841616716236,10987,41,100,437,7.330357142857143,2.5057471264367814,11,"[8.942121540894732, 4.296558709116653, 4.202357416972518, 2.5467375409789383, 2.4087491671089083, 2.1764716249890625, 1.8200212919618934, 1.8405922090169042, 1.7558187500108033, 1.715374083025381, 1.7941746669821441]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.265368417138234,13.976571624865755,1356,51,100,444,7.330357142857143,2.5057471264367814,4,"[4.703565000090748, 3.534080000128597, 2.222054374869913, 1.2505568750202656]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,6.366155167110264,5.413733958033845,1869,2,100,444,7.330357142857143,2.5057471264367814,4,"[4.3793929170351475, 0.6267828331328928, 0.25689454190433025, 0.07298412499949336]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.3037166248541325,14.655252957949415,3426,94,100,445,7.330357142857143,2.5057471264367814,3,"[4.726889958139509, 4.0609051659703255, 2.2387403331231326]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE,SmartLabel,True,3.327198915882036,6.5808570419903845,254,31,100,446,7.330357142857143,2.5057471264367814,2,"[3.889615374850109, 1.43795624980703]"
(fold max 0 (map_imgs pred_int input-list)),,CCE,SmartLabel,True,12.836806083098054,22.971394082996994,3563,131,100,444,7.330357142857143,2.5057471264367814,4,"[5.053019625134766, 4.502142166951671, 4.102800542023033, 3.620242000091821]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.297033374896273,3.063318292144686,74,6,100,445,7.330357142857143,2.5057471264367814,3,"[2.1786444999743253, 0.4697603329550475, 0.16902487515471876]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.947245500050485,20.150332290912047,391,115,100,439,7.330357142857143,2.5057471264367814,9,"[3.472750375047326, 2.7686319171916693, 2.412428416777402, 2.3613596248906106, 1.6620745831169188, 1.4933269168250263, 1.7137714580167085, 1.4246426247991621, 1.3556577910203487]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.6446734580677003,13.32038133405149,698,29,100,444,7.330357142857143,2.5057471264367814,4,"[5.1574565002229065, 3.9762096668127924, 1.8944561250973493, 1.1913425831589848]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.487855124985799,5.524430915946141,627,7,100,444,7.330357142857143,2.5057471264367814,4,"[3.787856207927689, 0.9409766669850796, 0.28606862504966557, 0.18486341694369912]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,26.100010124966502,9.965154917212203,954,19,100,445,7.330357142857143,2.5057471264367814,3,"[6.815823707962409, 1.6733692078851163, 0.6818969170562923]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.5411772078368813,5.627627749927342,185,17,100,446,7.330357142857143,2.5057471264367814,2,"[3.8597339580301195, 1.060581082943827]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.749484041938558,7.255697791930288,240,1,100,445,7.330357142857143,2.5057471264367814,3,"[4.033475042087957, 3.1168984160758555, 0.06227362505160272]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,4.015890124952421,9.605067917145789,1877,1,100,443,7.330357142857143,2.5057471264367814,5,"[3.859043875010684, 3.8406556660775095, 1.6949872500263155, 0.10491987504065037, 0.06271308311261237]"
(length (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.703347541857511,16.167656374862418,5753,71,100,444,7.330357142857143,2.5057471264367814,4,"[6.429036332992837, 3.5103231670800596, 1.6193676658440381, 1.9002445000223815]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.509103166870773,3.558879083953798,76,7,100,446,7.330357142857143,2.5057471264367814,2,"[3.029280124930665, 0.20309166610240936]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,4.002677083015442,37.512618416920304,896,32,100,433,7.330357142857143,2.5057471264367814,15,"[5.207020833157003, 3.972546000033617, 1.0205770831089467, 0.8540132080670446, 0.868145665852353, 0.8079237500205636, 1.0297055409755558, 1.3362463328521699, 1.7411051669623703, 1.7654129171278328, 2.1534824159462005, 2.8808603750076145, 2.890385583974421, 5.194893334060907, 4.890586582943797]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,17.550592417130247,16.822419833857566,1035,58,100,445,7.330357142857143,2.5057471264367814,3,"[10.749755958095193, 2.519414624897763, 1.4010589581448585]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,2.4787380411289632,21.061155874980614,402,198,100,445,7.330357142857143,2.5057471264367814,3,"[3.98626008303836, 4.047064000042155, 4.2394209580961615]"
(length (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.7599025410600007,16.884248915826902,1802,59,100,444,7.330357142857143,2.5057471264367814,4,"[5.572843083878979, 5.61623837496154, 2.480058749904856, 1.0484399581328034]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.169003249844536,13.026296708034351,4087,60,100,445,7.330357142857143,2.5057471264367814,3,"[6.04645179095678, 3.476496374933049, 1.226494082948193]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,2.676952000008896,11.345713624963537,406,1,100,444,7.330357142857143,2.5057471264367814,4,"[8.236113165970892, 2.906774624949321, 0.10579387494362891, 0.054260625038295984]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,8.960970374988392,6.902016084175557,450,1,100,442,7.330357142857143,2.5057471264367814,6,"[4.247914250008762, 1.5956573330331594, 0.5959093330893666, 0.24299454200081527, 0.12127791717648506, 0.05558216595090926]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.9734877080190927,6.745447125053033,176,1,100,446,7.330357142857143,2.5057471264367814,2,"[6.433992666890845, 0.2699547498486936]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,3.3812885000370443,6.2150659170001745,1888,7,100,444,7.330357142857143,2.5057471264367814,4,"[4.506804666947573, 0.8950684999581426, 0.27854920784011483, 0.21069949981756508]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,11.169964041793719,16.476469207787886,997,43,100,445,7.330357142857143,2.5057471264367814,3,"[11.189570708898827, 2.2998963340651244, 1.1237277498003095]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,7.107973749982193,14.439896333031356,2612,6,100,445,7.330357142857143,2.5057471264367814,3,"[6.942482500104234, 4.4939819581341, 2.748795249965042]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,5.378798541147262,8.802163874963298,1244,14,100,445,7.330357142857143,2.5057471264367814,3,"[5.068999458802864, 2.6145645829383284, 0.47660470800474286]"
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,15.143052625004202,18.0721038330812,4952,94,100,444,7.330357142857143,2.5057471264367814,4,"[5.913497332949191, 4.001295082969591, 2.269717749906704, 2.258452042005956]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,8.949868415948004,9.477480332832783,322,21,100,446,7.330357142857143,2.5057471264367814,2,"[7.73323666700162, 0.8738468748051673]"
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,3.229420749936253,9.383410250069574,2418,71,100,446,7.330357142857143,2.5057471264367814,2,"[4.025786499958485, 2.6471422910690308]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,9.011493124999106,7.10020791599527,201,7,100,446,7.330357142857143,2.5057471264367814,2,"[6.163925874978304, 0.607020040974021]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE,SmartLabel,True,8.731218500062823,38.511855125194415,8438,131,100,444,7.330357142857143,2.5057471264367814,4,"[13.088175209006295, 7.379077957943082, 6.671716874931008, 5.62930425000377]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE,SmartLabel,True,15.30430074990727,17.336381874978542,11670,1,100,442,7.330357142857143,2.5057471264367814,6,"[8.04810941615142, 7.885497499955818, 0.8571936669759452, 0.26023762486875057, 0.16580424993298948, 0.07193466695025563]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,15.572887707967311,8.755689125042409,252,61,100,446,7.330357142857143,2.5057471264367814,2,"[5.159194167004898, 1.3337554580066353]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.357853124849498,14.883757041068748,776,4,100,431,7.330357142857143,2.5057471264367814,17,"[4.462696749949828, 2.542052040807903, 1.325027999933809, 0.1292446660809219, 0.15709883393719792, 0.21909370785579085, 0.28132945904508233, 0.3024789581540972, 0.30302108312025666, 0.3534184161107987, 0.4434906670358032, 0.4450029169674963, 0.9047814169898629, 0.8014564169570804, 0.7818485000170767, 0.6626476249657571, 0.6482730421703309]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 6) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,6.04936529090628,7.930658041965216,998,1,100,446,7.330357142857143,2.5057471264367814,2,"[4.072114625014365, 3.8104401249438524]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,27.621158540947363,15.745628666132689,4789,1,100,443,7.330357142857143,2.5057471264367814,5,"[5.696548750158399, 7.444348625140265, 2.386764499824494, 0.11834754212759435, 0.05376291717402637]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,11.690707874950022,11.77385687478818,1363,1,100,445,7.330357142857143,2.5057471264367814,3,"[8.809815582819283, 2.8570926669053733, 0.061394541058689356]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,7.7947905419860035,3.4182937080040574,113,7,100,445,7.330357142857143,2.5057471264367814,3,"[2.6086435420438647, 0.3100142921321094, 0.18024583300575614]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,35.261406667064875,8.685120624955744,914,1,100,444,7.330357142857143,2.5057471264367814,4,"[4.687963915988803, 3.762058666907251, 0.1304782498627901, 0.057226749835535884]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,7.398614541860297,9.096196875208989,417,2,100,443,7.330357142857143,2.5057471264367814,5,"[3.766992666060105, 3.2645245830062777, 1.7513257910031825, 0.16124079120345414, 0.07854137499816716]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.919872208032757,8.565161124803126,637,7,100,444,7.330357142857143,2.5057471264367814,4,"[3.974069083109498, 3.802057041786611, 0.2413990420754999, 0.1965664578601718]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,25.98975266609341,9.731200624955818,859,13,100,445,7.330357142857143,2.5057471264367814,3,"[7.94669079198502, 0.7631261248607188, 0.4607292499858886]"
(fold max (apply pred_int input-img) (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,107.18453729199246,14.524691540980712,2290,31,100,445,7.330357142857143,2.5057471264367814,3,"[4.438075541052967, 4.314772415906191, 4.344687666976824]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,8.284918082877994,8.723142833914608,502,6,100,446,7.330357142857143,2.5057471264367814,2,"[8.238003416918218, 0.2038445419166237]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,2.0461930830497295,2.1800579999107867,86,6,100,446,7.330357142857143,2.5057471264367814,2,"[1.7165089999325573, 0.21670691692270339]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.783076582942158,0.9365271672140807,26,10,100,447,7.330357142857143,2.5057471264367814,1,[0.5244240418542176]
(length (filter (curry ge 4) (filter (curry le 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,5.610070416936651,3.568737959023565,128,2,100,444,7.330357142857143,2.5057471264367814,4,"[2.601819333154708, 0.5697162081487477, 0.241156583186239, 0.08238620799966156]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.918987999903038,15.565166125074029,2372,26,100,445,7.330357142857143,2.5057471264367814,3,"[9.266895375214517, 3.7208103749435395, 1.5105044168885797]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,5.3895027078688145,33.579443250084296,10987,41,100,437,7.330357142857143,2.5057471264367814,11,"[7.79420041712001, 4.20190104120411, 4.193735624896362, 2.530630957800895, 2.4052299160975963, 2.167850417084992, 1.8112422919366509, 1.807385291904211, 1.7412085828837007, 1.6906201250385493, 1.7924332921393216]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,5.856037375051528,13.946525833802298,1356,51,100,444,7.330357142857143,2.5057471264367814,4,"[4.615137791959569, 3.527363708941266, 2.2576720830984414, 1.261585374828428]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,SmartLabel,True,10.749447792069986,5.250550167169422,1869,2,100,444,7.330357142857143,2.5057471264367814,4,"[4.215058457804844, 0.6269432080443949, 0.25718612503260374, 0.0728376661427319]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE-NoAbs,SmartLabel,True,3.9791814170312136,14.342438833089545,3426,94,100,445,7.330357142857143,2.5057471264367814,3,"[4.419029792072251, 4.0552988750860095, 2.224709500093013]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE-NoAbs,SmartLabel,True,7.325608416926116,6.593386250082403,254,31,100,446,7.330357142857143,2.5057471264367814,2,"[3.868957833154127, 1.453876500017941]"
