GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Intersection[IsObject(Face), Complement(Smile)]",Edit,wedding,CCE,0.375,1.2951911935110100,31.309375,SmartLabel,TRUE,8.17955293878913,20.503034085035300,348,8,2,"[16.366570957005024, 1.8778825849294662]","[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1548', '1547'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'919', '917'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",Search,wedding,CCE,0.375,1.2951911935110100,31.309375,SmartLabel,TRUE,7.480361249297860,25.020730193704400,5004,2,3,"[12.327636662870646, 10.223037533462048, 1.9238588996231556]","[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1512', '1511'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1639'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1191', '1190', '1192'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', {'139'}), ('wedding/our-wedding_7668639922_o Medium.jpeg', {'928', '929', '927', '926'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",Edit,wedding,CCE,0.375,1.2951911935110100,31.309375000000000,SmartLabel,TRUE,7.0690951235592400,9.297447104007010,31,1,2,"[7.076188202947378, 2.0391403324902058]","[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1028'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'1955'}), ('wedding/our-wedding_7669027244_o Medium.jpeg', set()), ('wedding/our-wedding_7667888240_o Medium.jpeg', set())]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",Edit,wedding,CCE,0.375,1.2951911935110100,31.309375000000000,SmartLabel,TRUE,13.418267481029000,127.10856768861400,20748,1,10,"[23.63226557150483, 11.628875117748976, 12.51340689510107, 18.486909821629524, 16.438627004623413, 19.109019983559847, 17.32934482768178, 6.211234115064144, 0.9840681329369545, 0.5526603497564793]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'1925', '1926'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1237', '1236'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1165', '1164', '1163', '1162', '1166', '1167'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', {'11'}), ('wedding/our-wedding_7668507896_o Medium.jpeg', {'759'}), ('wedding/our-wedding_7667926596_o Medium.jpeg', {'239'}), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1531', '1532'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1191', '1192'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'113', '111', '112'}), ('wedding/our-wedding_7667975724_o Medium.jpeg', {'274', '273', '275'}), ('wedding/our-wedding_7667883538_o Medium.jpeg', {'99', '98'})]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",Edit,wedding,CCE,0.375,1.2951911935110100,31.309375000000000,SmartLabel,TRUE,12.387344259768700,18.144214540720000,53,1,2,"[14.372046019881964, 3.5600343346595764]","[('wedding/our-wedding_7667915946_o Medium.jpeg', {'198', '199'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'518', '517', '516'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', {'1647', '1648', '1646'}), ('wedding/our-wedding_7669312112_o Medium.jpeg', {'1752', '1753', '1751', '1748', '1745', '1743', '1746', '1749', '1747', '1744'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",Edit,wedding,CCE,0.375,1.295191193511010,31.309375,SmartLabel,TRUE,7.405764207243920,12.834089927375300,53,1,2,"[9.746271174401045, 2.893777772784233]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'530', '528', '522'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1430', '1431'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1529', '1531', '1532'})]"
"Union[IsObject(Car), IsObject(Bicycle)]",Search,cars,CCE,0.375,1.3072035466930000,32.527635410599900,SmartLabel,TRUE,9.933538127690550,10.931634578853800,5783,1,2,"[10.331594835966825, 0.5667770728468895]","[('cars/014_2938008229_o.jpg', {'0', '2', '1'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1051', '1052', '1056'}), ('cars/7277639906_2f455d0a66_c.jpg', {'274', '276', '275'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'834', '830'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",Search,cars,CCE,0.375,1.3178811939658700,33.61053355335530,SmartLabel,TRUE,5.829946592450140,22.22195404022930,1101,1,7,"[6.3501615561544895, 5.624340366572142, 4.678303454071283, 3.7228799127042294, 0.7131195068359375, 0.5236886478960514, 0.5197651125490665]","[('cars/n02958343_1902.JPEG', {'951'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'281'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",Edit,cars,CCE,0.375,1.327434878367920,34.579442417926,SmartLabel,TRUE,6.937414098531010,24.706292029470200,2093,1,5,"[11.508068524301052, 6.706343054771423, 5.766576394438744, 0.5242137089371681, 0.16791606321930885]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'599'}), ('cars/n02958343_1902.JPEG', {'957', '958'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', {'259'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'286', '285'})]"
Complement(IsObject(Car)),Search,cars,CCE,0.375,1.3360331943297600,35.45146039603960,SmartLabel,TRUE,23.943114761263100,154.7496037557720,4882,58,17,"[33.23650462180376, 30.37817270681262, 6.292591974139214, 6.701662242412567, 6.734425742179155, 15.27042344585061, 8.113744650036097, 9.297785364091396, 5.404597986489534, 5.611545845866203, 4.0792416632175446, 5.015343260020018, 3.9020016081631184, 3.6635497249662876, 3.6033043153584003, 3.548971999436617, 3.5101695023477077]","[('cars/n02958343_1902.JPEG', {'955', '957', '958', '956', '953', '954', '952'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1051', '1053', '1052', '1054'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'450', '442', '443', '449', '437', '433', '448', '435', '446', '444', '436', '438', '441', '434', '439', '440', '445'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'827', '831', '825', '833', '835', '823', '822', '837', '824', '829', '828', '836', '821', '830'}), ('cars/014_2938008229_o.jpg', {'3', '6', '4'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'461', '462', '468', '471', '465', '466', '464', '463', '467', '470', '469'}), ('cars/bikes_3938109841_o.jpg', {'430', '421', '425', '420', '419', '422', '431', '432', '426', '423', '427'}), ('cars/5421932595_68f7ab545d_c.jpg', {'259', '255', '256', '257', '253', '252', '254'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'557', '558', '556'}), ('cars/laughter_5740404248_o.jpg', {'798', '800', '805', '806', '793', '796', '807', '801', '802', '794', '799', '795', '803', '797', '792', '809'}), ('cars/mount-vernon-trail-bike-commuter_6970591747_o.jpg', {'870', '874', '873', '872', '871', '875'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",Edit,cars,CCE,0.375,1.3438126230571500,36.240429042904300,SmartLabel,TRUE,3.679052423685790,0.41033901274204300,4,1,1,[0.36496421322226524],"[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'352', '353'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'91'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'69', '72', '71', '68', '70'})]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",Edit,cars,CCE,0.375,1.3508848309911300,36.95767326732670,SmartLabel,TRUE,5.533065877854820,0.06703342869877820,1,1,0,[],"[('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'71', '69'}), ('cars/5421932595_68f7ab545d_c.jpg', {'253'})]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",Search,cars,CCE,0.375,1.3573420643221600,37.61254842875590,SmartLabel,TRUE,5.0709688030183300,19.082785829901700,1335,3,4,"[7.653006538748741, 7.309497807174921, 3.455263916403055, 0.3638794273138046]","[('cars/leggy-biker_6262285232_o.jpg', {'815'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'72'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'558'}), ('cars/n02834778_1724.JPEG', {'928', '929'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set())]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",Search,cars,CCE,0.375,1.3632611948756000,38.212850660066,SmartLabel,TRUE,6.170904699712990,7.4339472353458400,87,1,3,"[4.222021251916885, 2.1734228767454624, 0.9810347519814968]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'591'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'64'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/msa-classic-car-rally-2009_3942380148_o.jpg', set()), ('cars/tr3a-and-her-owner-off-to-have-a-good-time_2935777789_o.jpg', set())]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",Edit,cars,CCE,0.375,1.3687067949847700,38.76512871287130,SmartLabel,TRUE,5.127255830913780,39.365013401955400,1018,2,15,"[9.027619883418083, 5.429750498384237, 2.4196101799607277, 2.342826373875141, 1.4527136236429214, 1.5390083193778992, 1.9763973988592625, 1.4377560280263424, 1.2481722682714462, 1.467691544443369, 2.1290702521800995, 2.066219247877598, 1.7312548458576202, 2.519869662821293, 2.517567340284586]","[('cars/friends_1458870589_o.jpg', {'714'}), ('cars/biker-in-blue_1458867877_o.jpg', {'354'}), ('cars/9127573526_1e2be02f74_c.jpg', {'313'}), ('cars/spring-has-arrived-in-dc_6964308913_o.jpg', set()), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'338'}), ('cars/bikes_3938109841_o.jpg', {'423', '422'}), ('cars/biking-away_4672030207_o.jpg', set()), ('cars/bob-and-my-breezer-zig7-folding-bike_3005179513_o.jpg', set()), ('cars/colorful-bike_5834774314_o.jpg', set())]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",Search,cars,CCE,0.375,1.3737335027778500,39.2749238385377,SmartLabel,TRUE,9.576910186558960,23.155721563845900,981,1,4,"[6.068721637129784, 9.0994884185493, 4.02445775270462, 3.8850573860108852]","[('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1051', '1052'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'682'}), ('cars/9127573526_1e2be02f74_c.jpg', set()), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/foldy-bike_4078193508_o.jpg', {'691'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'462'})]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",Search,cars,CCE,0.375,1.3783878618455100,39.746956362302900,SmartLabel,TRUE,6.335544288158420,18.881983395665900,970,1,2,"[8.7290353551507, 10.06317188218236]","[('cars/biking-away_4672030207_o.jpg', {'479'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', {'335'}), ('cars/foldy-bike_4078193508_o.jpg', {'691'}), ('cars/bike-carousel-at-car-free-dc_3945578551_o.jpg', {'324', '325', '323'})]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",Search,cars,CCE,0.375,1.3827097666940600,40.185272277227700,SmartLabel,TRUE,4.050899006426330,0.04767303168773650,1,1,0,[],"[('cars/colorful-bike_5834774314_o.jpg', {'602'}), ('cars/biker-in-blue_1458867877_o.jpg', {'354', '355'})]"
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",Edit,cars,CCE,0.375,1.3867336091392600,40.59335950836460,SmartLabel,TRUE,5.780233792960640,193.58139968290900,1902,33,25,"[8.84937697649002, 9.031319588422775, 5.840808253735304, 5.8794472217559814, 5.985610194504261, 6.0644837357103825, 7.125241942703724, 5.612751252949238, 5.41045780852437, 5.292689610272646, 4.84191058576107, 4.84817523509264, 5.4369592145085335, 5.897603385150433, 7.5684728398919106, 7.77291651815176, 8.219197761267424, 11.789722319692373, 2.416186783462763, 13.856682572513819, 13.466726217418909, 13.313608165830374, 13.242600433528423, 13.210647776722908, 1.110246930271387]","[('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'388'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'512'}), ('cars/vince-gray-receives-award-for-dc_5740411644_o.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'450', '449'}), ('cars/laughter_5740404248_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', {'250'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', {'610'}), ('cars/43420571660_864dc92875_c.jpg', {'239'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bike-dc_3906452651_o.jpg', {'347'}), ('cars/biker-in-blue_1496965137_o.jpg', {'367'}), ('cars/bikes_3938109841_o.jpg', {'430', '431'}), ('cars/biking-in-georgetown_3990959345_o.jpg', {'484'}), ('cars/classic-car-rally-2008_2938842248_o.jpg', set())]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",Search,cars,CCE,0.375,1.3904891954214400,40.97424092409240,SmartLabel,TRUE,6.925887692719700,7.284301053732630,6868,1,2,"[6.8670047633349895, 0.3417636416852474]","[('cars/foldy-bikes_3981720975_o.jpg', {'697', '698'}), ('cars/pose_5739852401_o.jpg', {'1007'}), ('cars/biker-in-blue_1496965137_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'72'})]"
"Union[IsObject(Cat), IsObject(Face)]",Edit,cats,CCE,0.375,1.4050870683373300,39.75059368365680,SmartLabel,TRUE,5.0060477219522,19.229993291199200,12912,1,6,"[8.008514761924744, 2.9373686760663986, 2.818473808467388, 2.5882967226207256, 2.5592627860605717, 0.3091229647397995]","[('cats/n02870880_9461.JPEG', {'636'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_246.JPEG', {'302', '301'}), ('cats/n02121808_111.JPEG', {'28', '26'}), ('cats/n02121808_12520.JPEG', {'51'}), ('cats/n02121808_4140.JPEG', {'427'}), ('cats/n02121808_14813.JPEG', {'104', '102', '103'}), ('cats/n02121808_28174.JPEG', {'350'})]"
"Union[IsObject(Cat), EyesOpen]",Search,cats,CCE,0.375,1.4187725741959700,38.6034243957484,SmartLabel,TRUE,4.661449551582340,25.431455560028600,12912,56,7,"[7.810302991420031, 2.897658232599497, 2.788979686796665, 2.5915183648467064, 2.5684939436614513, 2.768737878650427, 2.5949908271431923]","[('cats/n02121808_2112.JPEG', {'251'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_246.JPEG', {'302', '301'}), ('cats/n02121808_111.JPEG', {'26'}), ('cats/n02121808_4140.JPEG', {'427'}), ('cats/n02121808_14813.JPEG', {'102', '103'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_18978.JPEG', {'208', '210'})]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",Search,cats,CCE,0.375,1.4316286554571200,37.52578051922840,SmartLabel,TRUE,4.654193498194220,23.62775445729490,12912,1,8,"[7.8672372587025166, 3.756708689033985, 3.732773896306753, 3.9158334359526634, 3.981096349656582, 0.12198235094547272, 0.12034498527646065, 0.11329591274261475]","[('cats/n02121808_3442.JPEG', {'374'}), ('cats/n02121808_2623.JPEG', {'326'}), ('cats/n02121808_246.JPEG', set()), ('cats/n02121808_14813.JPEG', {'102'}), ('cats/n02121808_10623.JPEG', {'15'}), ('cats/n02121808_10793.JPEG', set()), ('cats/cats.jpg', {'1'}), ('cats/n02121808_111.JPEG', {'26'}), ('cats/n02121808_14.JPEG', {'85'})]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",Edit,cats,CCE,0.375,1.4437284966440900,36.51152745897430,SmartLabel,TRUE,9.5876988992095,23.587823636829900,13198,1,5,"[11.411329548805952, 3.8474724628031254, 2.828379299491644, 2.7503839395940304, 2.7257402390241623]","[('cats/n02121808_52.JPEG', {'515', '516'}), ('cats/n02121808_16252.JPEG', {'138', '136'}), ('cats/n02121808_14813.JPEG', set()), ('cats/n02121808_10331.JPEG', set()), ('cats/n02121808_11141.JPEG', set())]"
