GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round
(length (filter (curry ge 9) (map_imgs pred_int input-list))),,CCE,0.005,2.165000000000001,22.830000000000002,SmartLabel,True,6.092460256069899,17.307334300130606,729,67,3,"[6.692790571600199, 4.11909569427371, 2.7293769977986813]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,0.005,2.165000000000001,22.830000000000005,SmartLabel,True,17.646392453461885,12.40025294944644,312,60,2,"[6.1811982318758965, 2.6771451234817505]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE,0.005,2.165000000000001,22.830000000000005,SmartLabel,True,4.407213501632214,7.216856058686972,356,1,5,"[4.254777155816555, 2.1087922863662243, 0.5115087628364563, 0.18545765429735184, 0.08883681893348694]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,0.005,2.1650000000000014,22.830000000000005,SmartLabel,True,5.096288617700338,8.852203723043203,546,1,5,"[4.453181479126215, 3.1076179072260857, 0.9230101965367794, 0.2026149518787861, 0.09157917648553848]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE,0.005,2.165,22.83,SmartLabel,True,20.666150640696287,7.397176034748554,784,1,2,"[6.1990560963749886, 1.1303118020296097]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE,0.005,2.165,22.83,SmartLabel,True,10.388103529810905,31.466847270727158,1832,8,17,"[7.13351584225893, 6.1952304393053055, 0.33181827515363693, 0.2786347456276417, 0.24274950474500656, 0.3742247261106968, 1.44235310703516, 1.5717427730560303, 1.5912566930055618, 1.8511929847300053, 1.8455666340887547, 2.3336072340607643, 2.3333421871066093, 2.199913050979376, 0.9730248935520649, 0.6143327243626118, 0.1538233831524849]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE,0.005,2.165,22.830000000000002,SmartLabel,True,6.0582094714045525,9.410718504339457,136,43,2,"[5.362071372568607, 1.2137716747820377]"
(fold mult 1 (filter (curry ge 2 ) (filter (curry le 4) (map_imgs pred_int input-list)))),,CCE,0.005,2.1650000000000005,22.830000000000002,SmartLabel,True,4.457706667482853,4.36939262598753,122,6,3,"[3.0246660336852074, 0.7667553350329399, 0.18898197636008263]"
(fold plus 0 (map (curry mult 3) (map_imgs pred_int input-list))),,CCE,0.005,2.1650000000000005,22.830000000000002,SmartLabel,True,3.9988462664186954,2.0422888100147247,45,14,1,[1.1003390289843082]
(length (filter (curry ge 1) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE,0.005,2.1650000000000005,22.830000000000002,SmartLabel,True,12.28665877878666,31.83036418259144,5445,94,5,"[7.1813745200634, 9.490621447563171, 3.1869373582303524, 3.187620487064123, 3.0740158818662167]"
(fold plus 0 (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE,0.005,2.1650000000000005,22.830000000000002,SmartLabel,True,13.465116750448942,13.72160504758358,8366,21,3,"[8.114146895706654, 3.1185739152133465, 1.0799967274069786]"
(length (filter (curry ge 3) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE,0.005,2.165000000000001,22.83,SmartLabel,True,10.647881902754307,12.807565286755562,727,71,3,"[5.039289966225624, 1.9660238064825535, 1.5625902749598026]"
(fold plus 0 (map (curry plus 2) (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list)))),,CCE,0.005,2.1649999999999996,22.83,SmartLabel,True,5.929649494588375,1.1130708046257496,11,7,2,"[0.37985018268227577, 0.2323160171508789]"
(fold max 0 (filter (curry le 9) (map_imgs pred_int input-list))),,CCE,0.005,2.165,22.83,SmartLabel,True,5.46384908631444,55.637884464114904,6883,131,6,"[6.879570484161377, 7.72391614690423, 6.1175107061862946, 5.889004245400429, 6.629171743988991, 14.116304952651262]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map (curry mult 5) (map_imgs pred_int input-list)))),,CCE,0.005,2.165,22.829999999999995,SmartLabel,True,5.00265458971262,7.760096311569214,4728,1,5,"[6.448865208774805, 0.7763643115758896, 0.27739808708429337, 0.11510372906923294, 0.06845416128635406]"
(length (filter (curry le 5) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.165,22.829999999999995,SmartLabelNoUB,True,44.15954662486911,75.89026349410415,387,61,2,"[55.91904650628567, 16.3507833853364]"
(fold max 0  (map (curry plus (apply pred_int input-img)) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.165,22.82999999999999,SmartLabelNoUB,True,112.93492592126131,203.20753568783402,1171,40,7,"[59.909377072006464, 48.700826834887266, 22.249462600797415, 22.00859345495701, 21.315993286669254, 14.821709346026182, 11.998348236083984]"
(fold plus 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 9) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1650000000000005,22.82999999999999,SmartLabelNoUB,True,8.40811226144433,24.170654393732548,72,6,2,"[20.669923596084118, 3.053578309714794]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry mult 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1650000000000005,22.82999999999999,SmartLabelNoUB,True,7.507177885621786,94.79162942245603,476,1,5,"[54.09289522096515, 29.54658853635192, 8.549895603209734, 1.9679687805473804, 0.565739419311285]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (filter (curry le 2)  (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1650000000000005,22.829999999999988,SmartLabelNoUB,True,23.242426078766584,68.69851138442755,692,1,2,"[59.37484376505017, 9.252518214285374]"
(fold plus 0 (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.1649999999999996,22.830000000000002,SmartLabelNoUB,True,29.48866703733802,120.00983334332705,528,7,5,"[54.57600247114897, 44.8165467903018, 12.664484042674303, 4.826918192207813, 2.6057086028158665]"
(fold mult 1 (filter (curry le (apply pred_int input-img)) (map (curry mult 3) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1649999999999996,22.83,SmartLabelNoUB,True,21.03146519511938,93.91877604275942,638,1,2,"[52.592042841017246, 41.25388280674815]"
(length (filter (curry le 8) (filter (curry ge 8) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.165,22.83,SmartLabelNoUB,True,34.53093430772424,32.743687238544226,98,2,4,"[22.066817969083786, 7.757555987685919, 2.1310040839016438, 0.6814612597227097]"
(fold plus (apply pred_int input-img) (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.165,22.83,SmartLabelNoUB,FAIL,315.4784987308085,54.07996999099851,634,4,2,"[52.369163136929274, 1.7107465378940105]"
(fold plus 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.165,22.829999999999995,SmartLabelNoUB,True,11.601169604808092,14.375857427716255,50,13,1,[13.55036861076951]
(fold max (apply pred_int input-img) (filter (curry ge 9) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.165,22.829999999999995,SmartLabelNoUB,True,6.286458171904087,39.69430250301957,141,47,1,[36.47919603809714]
(fold plus 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.165,22.829999999999995,SmartLabelNoUB,True,10.231434401124716,24.129675701260567,71,6,2,"[20.982590474188328, 2.7101375088095665]"
(length (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.1649999999999996,22.82999999999999,SmartLabelNoUB,True,28.78474747017026,87.91020118817687,475,7,17,"[48.61051722615957, 13.299399610608816, 4.3716872818768024, 2.5758028402924538, 2.0227451995015144, 1.7597363255918026, 1.7213312201201916, 1.6926339082419872, 1.6720015853643417, 1.6244786269962788, 1.6093160174787045, 1.5872257463634014, 1.5632255114614964, 1.5622916892170906, 1.4722854159772396, 0.6496038287878036, 0.1154787577688694]"
(fold mult 1 (map (curry mult 7) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.1649999999999996,22.83,SmartLabelNoUB,True,5.9735197350382805,3.7226232066750526,12,10,1,[3.0968007631599903]
(length (filter (curry le 9) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1649999999999996,22.83,SmartLabelNoUB,True,3.2546251602470875,73.5159799195826,359,59,2,"[46.32768805325031, 23.90309799462557]"
(fold max 0 (filter (curry le 2) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,6.156135622411966,94.07908295840025,586,26,4,"[46.69681875407696, 30.796442359685898, 8.034107707440853, 6.977804277092218]"
(fold plus 0 (filter (curry ge 8) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,6.155682120472193,196.95555298402905,10679,41,12,"[52.61993668228388, 49.78980588167906, 27.40829236060381, 20.751721661537886, 19.88574554398656, 9.303742296993732, 4.673048995435238, 3.130431145429611, 3.0517077408730984, 3.012464441359043, 2.4647863060235977, 0.8121073320508003]"
(fold max 0 (map (curry mult 2) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,113.73236375302076,198.46533428132534,3392,51,5,"[55.04115307703614, 51.71758892387152, 32.106624245643616, 28.83434657379985, 27.727230217307806]"
(fold max 0 (map (curry mult 2) (filter (curry ge 5) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,36.23351839929819,61.8131950609386,2297,2,3,"[55.420462250709534, 5.258870702236891, 1.0074290074408054]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,24.682952400296926,148.2634991183877,870,94,5,"[49.53374358266592, 25.82016971334815, 23.113461062312126, 22.273999847471714, 22.197847485542297]"
(fold mult 1 (map_imgs pred_int input-list)),,CCE-NoAbs,0.005,2.1649999999999987,22.82999999999999,SmartLabelNoUB,FAIL,6.061123929917812,6.703659892082214e-05,0,4,0,[]
(fold max 0 (map_imgs pred_int input-list)),,CCE-NoAbs,0.005,2.1649999999999996,22.83,SmartLabelNoUB,True,78.90286896005273,210.4708378687501,1125,131,4,"[52.374547231942415, 52.90266924351454, 50.0328766182065, 47.540935918688774]"
(length (filter (curry ge (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.1649999999999996,22.829999999999995,SmartLabelNoUB,True,104.00170006603003,88.24977260828018,681,6,14,"[49.43563620373607, 17.888924203813076, 3.2473603188991547, 2.2717295140028, 2.008287698030472, 1.733047116547823, 1.6659620143473148, 1.5921587087213993, 1.4516805484890938, 1.4120383635163307, 1.3792810440063477, 1.3420901037752628, 1.3246055766940117, 1.238401886075735]"
(length (filter (curry le 0) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,3.465558722615242,297.12540750578046,5867,115,17,"[51.77777738496661, 52.51474457606673, 29.206330478191376, 24.770671654492617, 23.795866951346397, 22.797553345561028, 22.229775086045265, 11.473085407167673, 7.8133364617824554, 7.745884045958519, 6.988018553704023, 6.620338071137667, 6.617447528988123, 6.282896187156439, 6.025094397366047, 4.828071538358927, 4.442548602819443]"
(fold max 0 (filter (curry ge 5) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,19.600403107702732,195.76336331665516,5913,29,5,"[52.396614871919155, 50.290634118020535, 51.916501611471176, 24.340056035667658, 14.884984202682972]"
(fold max 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,150.4633158147335,149.01017252728343,829,8,19,"[51.06555825844407, 42.53895018622279, 18.882626995444298, 6.799455389380455, 3.1138056851923466, 2.5486891232430935, 2.2491267770528793, 2.2503482438623905, 2.2074256762862206, 2.1667301654815674, 2.1408749148249626, 2.075350981205702, 2.059508055448532, 2.028819277882576, 1.9953190833330154, 2.001253616064787, 1.894229855388403, 0.840073961764574, 0.15148388594388962]"
(fold plus 0 (map (curry mult 6) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,3.135151144117117,17.52235470712185,42,19,2,"[11.097347445786, 5.214525923132896]"
(fold plus 0 (filter (curry ge 2) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,10.690789192914963,107.03480563312769,1879,17,2,"[52.64651840552688, 53.31758509576321]"
(length (filter (curry ge (apply pred_int input-img)) (map (curry plus 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1649999999999987,22.82999999999999,SmartLabelNoUB,True,11.444163653999567,150.84060096368194,3392,1,4,"[49.622808549553156, 49.717980571091175, 50.12616879865527, 1.3087841495871544]"
(length (filter (curry ge (apply pred_int input-img)) (filter (curry le 7) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1649999999999996,22.829999999999995,SmartLabelNoUB,True,109.03545083478093,57.59962737932801,789,1,4,"[48.46848604828119, 6.149505540728569, 2.1508148573338985, 0.7668519802391529]"
(length (filter (curry ge 1) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.1649999999999996,22.829999999999995,SmartLabelNoUB,True,19.40312299504876,127.16995194926858,3232,94,4,"[49.34038871526718, 26.896544486284256, 22.77739606797695, 22.72556881606579]"
(fold plus 0 (map (curry mult (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,28.662368953227997,6.166132427752018,12,7,2,"[3.416366320103407, 2.271404754370451]"
(fold max 0 (map (curry plus (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.829999999999995,SmartLabelNoUB,True,22.618572026491165,156.0834968984127,339,40,7,"[57.985465712845325, 19.40284489095211, 17.64801210910082, 17.499253168702126, 16.974345680326223, 13.622679747641087, 10.978034872561693]"
(length (filter (curry ge 4) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,19.68777421861887,106.84211491793394,696,58,4,"[45.146736308932304, 30.34739651530981, 14.565135352313519, 13.55721303075552]"
(fold max 0 (map (curry plus 5) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,6.15160271152854,406.20299262180924,666,199,12,"[53.68475176766515, 55.36699370294809, 55.02615339308977, 51.22864306345582, 49.45828867331147, 48.42342519387603, 25.35484131798148, 15.564236547797918, 15.095647174865007, 12.993271946907043, 10.629829674959183, 10.49218213558197]"
(length (filter (curry ge 9) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,10.615288998931646,106.69444634392858,733,67,3,"[45.22011582553387, 43.15068726986647, 14.777938921004534]"
(length (filter (curry ge 3) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.1649999999999987,22.82999999999999,SmartLabelNoUB,True,62.31666697189212,80.3130959160626,312,60,2,"[48.11118046566844, 28.73334738239646]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 2) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1649999999999996,22.829999999999995,SmartLabelNoUB,True,6.388985268771648,75.34768941998482,356,1,5,"[45.894949059933424, 21.487080197781324, 5.347974702715874, 1.7829068154096603, 0.7704900354146957]"
(length (filter (curry le (apply pred_int input-img)) (map (curry plus 1) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.1649999999999996,22.829999999999995,SmartLabelNoUB,True,33.5943661890924,91.90437548607588,548,1,5,"[46.55666146054864, 32.59432078525424, 9.869074203073978, 2.0494741909205914, 0.7710836939513683]"
(fold plus 1 (map (curry max 8) (filter (curry ge 4) (map_imgs pred_int input-list)))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,47.166382629424334,68.07267482206225,784,1,2,"[55.42574326694012, 12.584169033914804]"
(fold plus 0 (filter (curry le (apply pred_int input-img)) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,35.18328570947051,137.01308350265026,1832,8,17,"[56.16160237044096, 52.94063736870885, 3.0838515907526016, 2.5238780342042446, 2.2292574122548103, 2.2270953357219696, 2.1753617599606514, 2.1391109861433506, 2.0807972736656666, 2.0582736246287823, 2.028691601008177, 1.9965343214571476, 1.9954806417226791, 1.8863195292651653, 0.845825057476759, 0.502438347786665, 0.13742679730057716]"
(fold mult 1 (map (curry max 1) (map_imgs pred_int input-list))),,CCE-NoAbs,0.005,2.164999999999999,22.82999999999999,SmartLabelNoUB,True,17.03676499053836,50.77987141534686,136,43,2,"[35.26110618934035, 12.796988930553198]"
