GT Program,Type,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(IsObject(Face), IsObject(Face), GetAbove)",Edit,wedding,CCE-NoAbs,0.5,1.3568013823075200,28.015450774545400,SmartLabelNoUB,TRUE,24.824057895690200,329.4522587955000,94,1,8,"[131.99287221580744, 59.4881736934185, 31.102925416082144, 24.90053191035986, 23.073058292269707, 19.875989072024822, 19.465995084494352, 19.43597372993827]","[('wedding/our-wedding_7669442380_o Medium.jpeg', {'2384', '2387'}), ('wedding/our-wedding_7669076756_o Medium.jpeg', {'1644'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1321', '1324', '1326'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'667'}), ('wedding/our-wedding_7668045644_o Medium.jpeg', {'450', '449'}), ('wedding/our-wedding_7667996460_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668036458_o Medium.jpeg', set()), ('wedding/our-wedding_7668052228_o Medium.jpeg', set())]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",Edit,wedding,CCE-NoAbs,0.5,1.35357231044395,27.9397108751515,SmartLabelNoUB,FAIL,39.613584630191300,121.03899345547000,33,4,2,"[105.06672452762723, 15.97219954058528]","[('wedding/our-wedding_7667907634_o Medium.jpeg', {'188'}), ('wedding/our-wedding_7669213072_o Medium.jpeg', {'1884'}), ('wedding/our-wedding_7669258646_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1326'})]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",Edit,wedding,CCE-NoAbs,0.5,1.3504934279693800,27.867493761775900,SmartLabelNoUB,TRUE,13.795903641730500,0.3003488928079610,1,1,0,[],"[('wedding/our-wedding_7668015714_o Medium.jpeg', {'374', '376'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'2093', '2091', '2096', '2087', '2089'})]"
"Intersection[Smile, EyesOpen]",Search ,wedding,CCE-NoAbs,0.5,1.3475544946982000,27.798559244462800,SmartLabelNoUB,TRUE,386.06007685139800,1776.339500952510,4346,1,15,"[142.3068066649139, 142.20105392858386, 146.61155350133777, 148.22277186065912, 148.16871869564056, 146.18332638591528, 142.33862987533212, 147.7646418698132, 149.09344762936234, 140.42244838923216, 143.69256804138422, 139.49271819740534, 13.457864999771118, 13.141664121299982, 13.101074144244194]","[('wedding/our-wedding_7669409648_o Medium.jpeg', {'2339', '2338'}), ('wedding/our-wedding_7669224504_o Medium.jpeg', {'1907', '1909'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'2394', '2396', '2395'}), ('wedding/our-wedding_7669031674_o Medium.jpeg', set()), ('wedding/our-wedding_7669054868_o Medium.jpeg', {'1575'}), ('wedding/our-wedding_7668916354_o Medium.jpeg', {'1203'}), ('wedding/our-wedding_7669425236_o Medium.jpeg', {'2356', '2357'}), ('wedding/our-wedding_7668045644_o Medium.jpeg', {'449', '452', '451', '450'}), ('wedding/our-wedding_7667913892_o Medium.jpeg', {'200'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1322', '1325', '1324', '1321'}), ('wedding/our-wedding_7669258646_o Medium.jpeg', {'1951', '1952', '1955'}), ('wedding/our-wedding_7669316550_o Medium.jpeg', {'2072', '2071'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'121'}), ('wedding/our-wedding_7667977420_o Medium.jpeg', {'306'}), ('wedding/our-wedding_7668036458_o Medium.jpeg', {'427'}), ('wedding/our-wedding_7668052228_o Medium.jpeg', {'470'})]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",Edit,wedding,CCE-NoAbs,0.5,1.3447461806835200,27.73268848347470,SmartLabelNoUB,TRUE,87.64666159078480,57.82127470895650,14,1,2,"[35.73150077089667, 21.844993736594915]","[('wedding/our-wedding_7669224504_o Medium.jpeg', {'1908'}), ('wedding/our-wedding_7669092256_o Medium.jpeg', {'1670'}), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'113'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'120'})]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",Search,wedding,CCE-NoAbs,0.5,1.3420599672781700,27.66968166861660,SmartLabelNoUB,TRUE,3.485883057117460,0.2555605173110960,1,1,0,[],"[('wedding/our-wedding_7668472586_o Medium.jpeg', {'853'}), ('wedding/our-wedding_7669135388_o Medium.jpeg', {'1756'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",Search,wedding,CCE-NoAbs,0.5,1.3394880608262400,27.609355994816200,SmartLabelNoUB,TRUE,16.71748548001050,0.16456126421690000,1,1,0,[],"[('wedding/our-wedding_7668981368_o Medium.jpeg', {'1322', '1326'}), ('wedding/our-wedding_7667901558_o Medium.jpeg', {'167'})]"
"Intersection[IsObject(Face), Complement(Smile)]",Edit,wedding,CCE-NoAbs,0.5,1.3370233171431400,27.55154389075760,SmartLabelNoUB,TRUE,11.04120822250840,27.566917948424800,9,8,1,[25.01810682564974],"[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1795', '1794'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'1058', '1060'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",Search,wedding,CCE-NoAbs,0.5,1.3346591752430300,27.496091464415600,SmartLabelNoUB,FALSE,9.583478942513470,150.12104388698900,153,1,1,[149.6951821781695],"[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1756', '1757'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1917'}), ('wedding/our-wedding_7669425236_o Medium.jpeg', {'2356', '2357'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",Edit,wedding,CCE-NoAbs,0.5,1.3323895990189200,27.442857135127300,SmartLabelNoUB,FAIL,21.400442834943500,6.201254274696110,2,4,1,[6.201191641390324],"[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1185'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'2327'}), ('wedding/our-wedding_7667868308_o Medium.jpeg', {'31'})]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",Edit,wedding,CCE-NoAbs,0.5,1.3302090257839900,27.391710426595400,SmartLabelNoUB,TRUE,73.21250871941450,785.2692968919870,20552,1,7,"[146.87011548876762, 138.7087280191481, 141.1217324025929, 134.39719732105732, 111.96802443638444, 107.6224685870111, 4.337773874402046]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'2288', '2287'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1412', '1411'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'2394', '2395', '2396'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'121'}), ('wedding/our-wedding_7669152422_o Medium.jpeg', {'1795', '1794'}), ('wedding/our-wedding_7667975724_o Medium.jpeg', {'296', '295', '294'}), ('wedding/our-wedding_7667913892_o Medium.jpeg', {'200'}), ('wedding/our-wedding_7669220304_o Medium.jpeg', {'1897', '1898', '1899'}), ('wedding/our-wedding_7667883538_o Medium.jpeg', {'100', '99'})]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.5,1.3281123207504000,27.342530899160800,SmartLabelNoUB,FAIL,233.83781963959300,156.87758015841200,223,4,1,[156.8774967752397],"[('wedding/our-wedding_7667915946_o Medium.jpeg', {'208', '207'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'573', '574', '572'}), ('wedding/our-wedding_7669039040_o Medium.jpeg', {'1515', '1516', '1513', '1514'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",Edit,wedding,CCE-NoAbs,0.5,1.3260947366614800,27.295207202950200,SmartLabelNoUB,TRUE,456.2147047929470,172.71874741464900,53,1,4,"[134.03676511719823, 17.25584188476205, 17.276681199669838, 3.9429672360420227]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'578', '587', '589'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1651', '1649'}), ('wedding/our-wedding_7669390412_o Medium.jpeg', {'2292', '2295'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'153', '155'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set())]"
"Union[IsObject(Car), IsObject(Bicycle)]",Search,cars,CCE-NoAbs,0.5,1.328087274061680,27.52974773696240,SmartLabelNoUB,TRUE,53.4856979586184,52.46575370430950,41,1,1,[52.43184515461326],"[('cars/014_2938008229_o.jpg', {'0', '2', '1'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1329', '1338', '1330'}), ('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'533', '532'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.5,1.3300073555564200,27.755759524283100,SmartLabelNoUB,TRUE,130.51407361775600,183.69702455028900,1099,1,4,"[73.69114116951823, 58.421626053750515, 46.42848660424352, 5.059761021286249]","[('cars/n02958343_1902.JPEG', {'1227'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'371'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",Edit,cars,CCE-NoAbs,0.5,1.3318588627120700,27.973699462056700,SmartLabelNoUB,TRUE,300.61579689756000,243.10188175737900,1960,1,5,"[80.61240193247795, 80.97843721881509, 75.75334411859512, 4.744801737368107, 0.9788045734167099]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'833'}), ('cars/n02958343_1902.JPEG', {'1233', '1234'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', {'346'}), ('cars/interesting-foldy-bike_5079464538_o.jpg', {'1048'})]"
Complement(IsObject(Car)),Search,cars,CCE-NoAbs,0.5,1.333645404704350,28.183992384469800,SmartLabelNoUB,FAIL,132.80590262264000,177.1032006777820,108,4,4,"[49.94434228539467, 44.910007651895285, 42.883951749652624, 39.36476378887892]","[('cars/n02958343_1902.JPEG', {'1230', '1229', '1232', '1228', '1233', '1231', '1234'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1332', '1329', '1331', '1330'}), ('cars/44929498572_0b602cb182_c.jpg', {'338', '329', '328', '337', '326'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'1096', '1081', '1095', '1083', '1097', '1090', '1089', '1080', '1082', '1084', '1086', '1085', '1087', '1092'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",Edit,cars,CCE-NoAbs,0.5,1.3353703418003500,28.387033826799700,SmartLabelNoUB,TRUE,3.6380732767283900,4.93821270391345,4,1,1,[4.892645418643951],"[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'506', '505'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'99'}), ('cars/15th-st-contraflow_4055466987_o.jpg', {'43', '42'})]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",Edit,cars,CCE-NoAbs,0.5,1.3370368064524200,28.583192508372700,SmartLabelNoUB,TRUE,38.83568648248910,0.06903983652591710,1,1,0,[],"[('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'96', '94'}), ('cars/5421932595_68f7ab545d_c.jpg', {'341'})]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",Search,cars,CCE-NoAbs,0.5,1.3386477222827500,28.772812567226500,SmartLabelNoUB,TRUE,9.110886622220280,173.62669100612400,1336,3,3,"[74.82741111144423, 72.17348213493824, 26.317382719367743]","[('cars/leggy-biker_6262285232_o.jpg', {'1073'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'97'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'620', '621', '622'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set())]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",Search,cars,CCE-NoAbs,0.5,1.3402058212006200,28.956215574970400,SmartLabelNoUB,TRUE,304.30289390683200,93.42651521414520,85,1,3,"[61.6147774271667, 28.26635328307748, 3.4815425537526608]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'825'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'88'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/msa-classic-car-rally-2009_3942380148_o.jpg', set()), ('cars/42695922145_9ba185ebcd_c.jpg', {'237'})]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",Edit,cars,CCE-NoAbs,0.5,1.3417136588630700,29.13370235665800,SmartLabelNoUB,TRUE,31.28850783780220,270.1788026317950,1018,2,10,"[75.44410833716393, 70.5757447257638, 53.95243753865361, 37.848069574683905, 21.995120592415333, 2.392678529024124, 2.2937368899583817, 2.195992048829794, 1.7566882893443108, 1.6719332002103329]","[('cars/friends_1458870589_o.jpg', {'970'}), ('cars/biker-in-blue_1458867877_o.jpg', {'507'}), ('cars/43420571660_864dc92875_c.jpg', {'300'}), ('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', set()), ('cars/biking-at-hains-point_3994789631_o.jpg', set()), ('cars/me-on-the-ivanhoe-bridge_4081410825_o.jpg', set()), ('cars/my-new-bike_2402565018_o.jpg', set()), ('cars/bikes-on-beach-drive_3897608182_o.jpg', {'586'}), ('cars/bikes_3938109841_o.jpg', {'596', '597'}), ('cars/bob-and-my-breezer-zig7-folding-bike_3005179513_o.jpg', set())]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",Search,cars,CCE-NoAbs,0.5,1.3431736286632100,29.30555463733970,SmartLabelNoUB,TRUE,272.1919656060640,263.56371700018600,1038,1,5,"[78.18124794587493, 79.21204535663128, 57.684995636343956, 47.02019427344203, 1.3801547288894653]","[('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1329', '1330'}), ('cars/foldy-bike-at-aqueduct_4730059859_o.jpg', {'932'}), ('cars/43420571660_864dc92875_c.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', set()), ('cars/biking-at-hains-point_3994789631_o.jpg', {'634'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'615'}), ('cars/bicycle.jpg', {'403'})]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",Search,cars,CCE-NoAbs,0.5,1.3445879744071100,29.47203653425010,SmartLabelNoUB,TRUE,510.3080287538470,202.33545710519000,1019,1,3,"[75.19198662787676, 71.48108815774322, 55.568476628512144]","[('cars/biking-away_4672030207_o.jpg', {'653'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', {'417'}), ('cars/foldy-bike_4078193508_o.jpg', {'944'}), ('cars/44929498572_0b602cb182_c.jpg', set()), ('cars/bikers-at-point-joe_107834549_o.jpg', {'552', '551'})]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",Search,cars,CCE-NoAbs,0.5,1.3459588018204200,29.63339591125560,SmartLabelNoUB,TRUE,8.148783940821890,50.66709836572410,40,1,1,[50.61775516718626],"[('cars/colorful-bike_5834774314_o.jpg', {'837'}), ('cars/biker-in-blue_1458867877_o.jpg', {'507', '508'}), ('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'534', '533', '532'})]"
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",Edit,cars,CCE-NoAbs,0.5,1.3472880890090900,29.78986561016990,SmartLabelNoUB,TRUE,286.6249289661650,842.4735078178350,2655,34,25,"[80.48824653401971, 74.99106425791979, 58.208175487816334, 55.984931994229555, 53.2994184717536, 51.830675434321165, 44.568922739475965, 44.571608778089285, 38.10795943439007, 33.96656173840165, 33.959803365170956, 32.92341469228268, 32.62405792623758, 31.235462870448828, 31.268134146928787, 17.3501493409276, 15.860492624342442, 15.676407236605883, 15.64186904206872, 13.521531987935305, 13.068901814520359, 12.974588610231876, 12.970077071338892, 12.94051767885685, 12.9423498660326]","[('cars/biker-on-rock-creek-trail_6277965864_o.jpg', {'541'}), ('cars/bill-line-national-parks-spokesperson-on-a-bike_6189270083_o.jpg', {'736'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'1097'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'621', '622'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set()), ('cars/44929498572_0b602cb182_c.jpg', {'338'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', {'845'}), ('cars/43420571660_864dc92875_c.jpg', {'302'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/biker-in-blue_1496965137_o.jpg', {'520'}), ('cars/bikes_3938109841_o.jpg', {'602', '603'}), ('cars/biking-in-georgetown_3990959345_o.jpg', {'686'}), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/foldy-bike_3981719153_o.jpg', {'940'}), ('cars/friends_1458870589_o.jpg', {'975'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",Search,cars,CCE-NoAbs,0.5,1.3485776959831700,29.941664571803300,SmartLabelNoUB,TRUE,92.98520117625590,116.75318850576900,6869,1,2,"[113.6295609138906, 3.0650819838047028]","[('cars/foldy-bikes_3981720975_o.jpg', {'952', '951'}), ('cars/pose_5739852401_o.jpg', {'1283'}), ('cars/bike-dc_3906452651_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'97'})]"
"Union[IsObject(Cat), IsObject(Face)]",Edit,cats,CCE-NoAbs,0.5,1.3550927915996000,29.542695456128000,SmartLabelNoUB,TRUE,3.1184865571558500,26.992661353200700,12912,1,6,"[7.491235949099064, 4.863048054277897, 4.88509701192379, 4.843948692083359, 4.669124934822321, 0.23146845400333405]","[('cats/n02870880_9461.JPEG', {'635'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_14813.JPEG', {'100', '101', '99'}), ('cats/n02121808_28174.JPEG', {'351'}), ('cats/n02121808_19888.JPEG', set()), ('cats/n02121808_246.JPEG', {'300', '299'}), ('cats/n02121808_1153.JPEG', set()), ('cats/n02121808_118.JPEG', {'34'})]"
"Union[IsObject(Cat), EyesOpen]",Search,cats,CCE-NoAbs,0.5,1.3614190438648400,29.155290662646100,SmartLabelNoUB,TRUE,2.040791593492030,39.99119218811390,12912,56,7,"[7.461861032992601, 5.210675697773695, 5.008754845708609, 5.188417222350836, 5.249192822724581, 5.2622165232896805, 5.302378747612238]","[('cats/n02121808_2112.JPEG', {'248'}), ('cats/n02121808_2581.JPEG', {'319'}), ('cats/n02121808_14813.JPEG', {'100', '99'}), ('cats/n02121808_246.JPEG', {'300', '299'}), ('cats/n02121808_118.JPEG', {'34'}), ('cats/n02121808_18978.JPEG', {'206', '204'}), ('cats/n02121808_27205.JPEG', {'341', '340'}), ('cats/n02121808_10623.JPEG', {'13'})]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",Search,cats,CCE-NoAbs,0.5,1.3675645460653600,28.778954577549500,SmartLabelNoUB,TRUE,1.8502435013651800,80.99195038154720,12912,1,17,"[7.274381369352341, 5.626985669136047, 5.513313975185156, 5.661150023341179, 5.609210025519133, 5.61748455837369, 5.572729144245386, 5.585640709847212, 5.669720351696014, 5.720664229243994, 5.703775804489851, 5.594341225922108, 5.6898663975298405, 5.572742972522974, 0.1919209025800228, 0.18679609894752502, 0.1835860311985016]","[('cats/n02121808_3442.JPEG', {'373'}), ('cats/n02121808_2623.JPEG', {'327'}), ('cats/n02121808_14813.JPEG', {'99'}), ('cats/n02121808_118.JPEG', {'34'}), ('cats/n02121808_246.JPEG', set()), ('cats/cats.jpg', {'0'}), ('cats/n02121808_10623.JPEG', {'13'}), ('cats/n02121808_10793.JPEG', set()), ('cats/n02121808_111.JPEG', {'23'}), ('cats/n02121808_1451.JPEG', {'90'}), ('cats/n02121808_2559.JPEG', set()), ('cats/n02121808_14.JPEG', {'80'})]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",Edit,cats,CCE-NoAbs,0.5,1.3735369355278300,28.413219508934500,SmartLabelNoUB,TRUE,15.3941400796175,34.559513974934800,13198,1,5,"[12.094290494918823, 6.3987493850290775, 5.883131317794323, 5.503055151551962, 4.65641412883997]","[('cats/n02121808_52.JPEG', {'515', '516'}), ('cats/n02121808_16252.JPEG', {'132', '134'}), ('cats/n02121808_14813.JPEG', set()), ('cats/n02121808_24823.JPEG', set()), ('cats/n02121808_1153.JPEG', set())]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",Edit,festival,CCE-NoAbs,0.5,1.3728264596382800,28.394764508247300,SmartLabelNoUB,TIMEOUT,116.7330488152800,2400.000144276770,164,7,115,"[85.17848395183682, 48.50130735337734, 41.54177746921778, 39.819550175219774, 37.817629024386406, 22.52239003777504, 20.28889848664403, 20.221053145825863, 20.228028286248446, 19.440721720457077, 19.440055310726166, 19.439464889466763, 19.434963166713715, 19.450087573379278, 19.434171721339226, 19.445338495075703, 19.428984202444553, 19.4424596875906, 19.43806977942586, 19.42689772322774, 19.44072388485074, 19.440360594540834, 19.43690227344632, 19.443872436881065, 19.438926473259926, 19.434568617492914, 19.438212975859642, 19.434158086776733, 19.442365366965532, 19.445734664797783, 19.452253229916096, 19.44343913719058, 19.43906181678176, 19.436300817877054, 19.43259610235691, 19.447418574243784, 19.431399777531624, 19.449572261422873, 19.42215294390917, 19.442231368273497, 19.435426577925682, 19.445065781474113, 19.440102502703667, 19.45250842347741, 19.4361906722188, 19.453725535422564, 19.439250830560923, 19.44781555235386, 19.42972430214286, 19.434188082814217, 19.44107550382614, 19.44729383289814, 19.44384991005063, 19.445329066365957, 19.431682657450438, 19.449849355965853, 19.482541266828775, 19.450239915400743, 19.433915954083204, 19.449842307716608, 19.438711423426867, 19.439229365438223, 19.43702657520771, 19.440805163234472, 19.433935288339853, 19.45118397846818, 19.437004398554564, 19.438423439860344, 19.43053898960352, 19.432966358959675, 19.43808314576745, 19.444147247821093, 19.43389441817999, 19.45270073786378, 19.433109670877457, 19.445180408656597, 19.43777519837022, 19.449100486934185, 19.433113247156143, 19.440682020038366, 19.43583734333515, 19.473453167825937, 19.421623181551695, 19.451317563652992, 19.429220270365477, 19.44485927000642, 19.437499407678843, 19.43158032745123, 19.429497227072716, 19.441341161727905, 19.44199588894844, 19.431763116270304, 19.44818316400051, 19.447641521692276, 19.43783847987652, 19.447502560913563, 19.432961773127317, 19.44272482022643, 19.437554623931646, 19.44523359462619, 19.439814936369658, 19.441258061677217, 19.437130752950907, 19.45056026801467, 19.43577939271927, 19.44215666502714, 19.44613379240036, 19.45017199218273, 19.43619815260172, 19.444843903183937, 19.445942889899015, 19.4470088891685, 19.4442500770092, 19.461957022547722, 19.44587369263172]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'793'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'93', '94'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1665'}), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'701'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1577', '1578'})]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",Search,festival,CCE-NoAbs,0.5,1.3721354488416000,28.376815124017400,SmartLabelNoUB,TRUE,7.098816886544230,0.07672875002026560,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1278', '1284'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'355'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",Edit,festival,CCE-NoAbs,0.5,1.371463114012390,28.359350858280100,SmartLabelNoUB,TRUE,16.490933544933800,225.6696940511470,127,1,3,"[88.59923660755157, 91.33763060718775, 45.62669690325856]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1808', '1810', '1811', '1809'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'811'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1616', '1614', '1615', '1612', '1613', '1611'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'53', '54', '52', '55'})]"
