GT Program,Benchmark Info,Semantics,Delta,Avg. Per Component Pred. Set Size,Avg. Per Input Pred. Set Size,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,# Rounds,Time Per Round,Initial Examples
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE,0.4,1.4289893158290747,32.07818711589533,SmartLabel,TIMEOUT,5.807978834956884,2400.000052154064,164,7,84,"[11.042486365884542, 6.617928061634302, 6.415807045996189, 5.576064545661211, 5.424352213740349, 5.289682172238827, 6.20722084119916, 3.0772865936160088, 2.3159361109137535, 3.1271268911659718, 3.1113953068852425, 3.103727426379919, 8.415001519024372, 34.18241287395358, 34.15242812782526, 34.159594524651766, 34.05764651298523, 34.05912669748068, 34.064316872507334, 34.07754831016064, 34.045830845832825, 34.062057197093964, 34.017018642276525, 34.013479113578796, 33.999059334397316, 34.00983527302742, 34.121173329651356, 34.08426005765796, 33.89589814841747, 33.6581667624414, 33.61667874455452, 33.48127278313041, 33.48810628429055, 33.468590836972, 33.45381159335375, 33.478044513612986, 33.465107161551714, 33.27387544885278, 32.924481023103, 32.67071858048439, 32.550599835813046, 32.55731824040413, 32.548484560102224, 32.509774044156075, 32.49936234205961, 32.55236307531595, 32.59857189655304, 32.49787151813507, 32.485900696367025, 32.478813003748655, 32.390946965664625, 32.27147114649415, 32.26765572652221, 32.26692125946283, 32.262573692947626, 32.257682509720325, 32.25200605764985, 32.2529723867774, 32.136564463377, 32.146848026663065, 32.11914826184511, 32.126262947916985, 32.1615011356771, 32.16235291585326, 32.18545736372471, 32.15545240417123, 32.182710472494364, 32.09874567016959, 32.152639113366604, 32.118956841528416, 32.073218178004026, 32.07696544006467, 32.12523178756237, 32.08982290327549, 32.26289516314864, 32.23135685548186, 32.18907965347171, 32.20173216611147, 31.997578911483288, 32.02033547312021, 31.967050459235907, 31.964025523513556, 31.923146028071642, 31.852989558130503]","[('festival/aaron_rodriguez_treefort2017-363_34254689531_o Medium.jpeg', {'714'}), ('festival/aaron-rodriguez-treefort-2016-286_25678607453_o Medium.jpeg', {'72', '71'}), ('festival/aaron_rodriguez_treefort2017-230_33877627921_o Medium.jpeg', set()), ('festival/matthew-wordell-treefort2016-4616_25968630360_o Medium.jpeg', {'1433'}), ('festival/aaron_rodriguez_treefort2017-319_33574320633_o Medium.jpeg', {'646'}), ('festival/aaron_rodriguez_treefort2017-191_33877926621_o Medium.jpeg', set()), ('festival/aaron_rodriguez_treefort2017-89_33966815306_o Medium.jpeg', {'955'}), ('festival/matthew-wordell-treefort2016-1832_25921089260_o Medium.jpeg', {'1281'}), ('festival/matthew-wordell-treefort2016-3795_26134843231_o Medium.jpeg', {'1363', '1364'}), ('festival/matthew-wordell-treefort2016-8853_26177976255_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-55_33155622604_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-52_33999043175_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-46_33841345962_o Medium.jpeg', {'2366'}), ('festival/peter_lovera_treefort2017-429_34013378630_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-428_34397844855_o Medium.jpeg', {'2352'}), ('festival/peter_lovera_treefort2017-421_33587948843_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-41_33186189373_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-417_34013416960_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-407_34267344251_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-3_33155873444_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-394_34239002692_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-376_33588061853_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-368_34356282936_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-295_33588389613_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-288_34239860072_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-282_34356704246_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-272_34013889250_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-263_34267934571_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-230_33960568066_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-208_33960657786_o Medium.jpeg', {'2235'}), ('festival/peter_lovera_treefort2017-195_33844682752_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-191_33872659961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-165_33958183296_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-157_33958208186_o Medium.jpeg', {'2191'}), ('festival/peter_lovera_treefort2017-138_33870021961_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-133_33958318866_o Medium.jpeg', set()), ('festival/peter_lovera_treefort2017-120_33614337370_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-36_25587484964_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016-1-33_25587537034_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--9_26173434426_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--42_25596352343_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--28_25926300300_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--23_25596540543_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--188_26176542951_o Medium.jpeg', set()), ('festival/peter-lovera-treefort2016--154_25923448650_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6376_33591720450_o Medium.jpeg', {'2002'}), ('festival/matthew_wordell_treefort2017-6264_33163602983_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6230_33163208933_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6127_33163095663_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-6014_33591093840_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5964_33163049913_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5952_33591063330_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5855_33818253782_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5852_33590965280_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5749_33132299854_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5626_33162817123_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5461_33584101540_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5431_33927907156_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5412_33811163772_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5339_33584022860_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5321_33155811253_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5318_33969172495_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5305_33811095632_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5080_33583785180_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-5003_33125032814_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4847_33583746910_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4827_33125001664_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4809_33124981724_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4802_33583706710_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4759_33838551931_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4741_33968795795_o Medium.jpeg', {'1804'}), ('festival/matthew_wordell_treefort2017-4582_33927395906_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4572_33838391681_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4501_33810588602_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4493_33927345056_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4486_33968596095_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4444_33155215953_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4389_33583440800_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4385_33968529785_o Medium.jpeg', {'1726'}), ('festival/matthew_wordell_treefort2017-4334_33578189150_o Medium.jpeg', set()), ('festival/matthew_wordell_treefort2017-4260_33149878893_o Medium.jpeg', set())]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,CCE,0.4,1.4272812792782672,32.38222771402737,SmartLabel,True,4.672211442142725,0.1240871250629425,1,1,0,[],"[('festival/glenn_landberg_treefort2017-7119_33167197153_o Medium.jpeg', {'1098', '1104'}), ('festival/aaron_rodriguez_treefort2017-19_33480504591_o Medium.jpeg', {'300'})]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,CCE,0.4,1.4256655690275033,32.66983368523336,SmartLabel,True,6.192313455045223,45.93058630079031,127,1,3,"[11.1647387444973, 26.643039505928755, 7.954231120646]","[('festival/matthew-wordell-treefort2016-8475_26111260551_o Medium.jpeg', {'1530', '1529', '1531', '1532'}), ('festival/aaron_rodriguez_treefort2017-373_34254899631_o Medium.jpeg', {'732'}), ('festival/matthew-wordell-treefort2016-4274_25928788670_o Medium.jpeg', {'1381', '1380', '1385', '1382', '1383', '1384'}), ('festival/aaron-rodriguez-treefort-2016-183_26255545346_o Medium.jpeg', {'30', '32', '33', '31'})]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",wedding,CCE-NoAbs,0.4,1.421912860500769,32.552288719832475,SmartLabelNoUB,True,3.728772424161434,236.85692036896944,3875,1,4,"[96.88207713887095, 87.922742895782, 27.820580706000328, 24.009550780057907]","[('wedding/our-wedding_7667960846_o Medium.jpeg', {'255', '254'}), ('wedding/our-wedding_7667990430_o Medium.jpeg', {'299'}), ('wedding/our-wedding_7669155316_o Medium.jpeg', {'1569'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1544'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'115', '116'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",wedding,CCE-NoAbs,0.4,1.4183525985651495,32.44077170137523,SmartLabelNoUB,True,6.351713348180056,128.09894666820765,8590,1,3,"[102.98226526379585, 19.367582082748413, 5.593756649643183]","[('wedding/our-wedding_7667901558_o Medium.jpeg', {'159', '160'}), ('wedding/our-wedding_7667875916_o Medium.jpeg', {'64'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1209', '1210'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1182', '1185', '1181'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,0.4,1.4149703497263109,32.334830533840844,SmartLabelNoUB,True,63.67947406694293,294.6459200233221,97,7,20,"[81.84156864136457, 21.803516656160355, 17.75153858959675, 17.689627345651388, 15.669636782258749, 15.102046251296997, 15.032954890280962, 12.124616097658873, 12.043548814952374, 9.120281599462032, 8.905083645135164, 8.89359699189663, 8.716902118176222, 8.710866276174784, 7.693473067134619, 6.6194254122674465, 6.576214961707592, 6.5747821889817715, 6.561533257365227, 6.507698763161898]","[('wedding/our-wedding_7668149796_o Medium.jpeg', {'730', '733'}), ('wedding/our-wedding_7669446920_o Medium.jpeg', {'2051', '2054'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1177', '1181', '1185', '1178'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1207', '1210', '1206'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set()), ('wedding/our-wedding_7668052228_o Medium.jpeg', set()), ('wedding/our-wedding_7668134904_o Medium.jpeg', set()), ('wedding/our-wedding_7668587988_o Medium.jpeg', set()), ('wedding/our-wedding_7668615172_o Medium.jpeg', set()), ('wedding/our-wedding_7668876442_o Medium.jpeg', {'990', '995'}), ('wedding/our-wedding_7668954596_o Medium.jpeg', {'1148', '1151'})]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",wedding,CCE-NoAbs,0.4,1.4117530886357081,32.2340572281374,SmartLabelNoUB,True,263.330585654825,492.27336821332574,1203,1,12,"[118.29279450327158, 96.69278392195702, 88.89181940630078, 35.02641599625349, 22.141811065375805, 20.473997816443443, 20.440515246242285, 20.02088038623333, 19.942138470709324, 17.097901731729507, 16.604856204241514, 16.559591751545668]","[('wedding/our-wedding_7669442380_o Medium.jpeg', {'2042', '2045'}), ('wedding/our-wedding_7669076756_o Medium.jpeg', {'1442'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1180', '1185', '1183'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'597'}), ('wedding/our-wedding_7669141806_o Medium.jpeg', set()), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', set())]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,0.4,1.408689030454182,32.13808265127699,SmartLabelNoUB,True,55.31995131075382,211.28108980879188,184,1,3,"[104.20077800750732, 97.20802173390985, 9.665689311921597]","[('wedding/our-wedding_7667907634_o Medium.jpeg', {'181'}), ('wedding/our-wedding_7669213072_o Medium.jpeg', {'1625'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1185'}), ('wedding/our-wedding_7668095250_o Medium.jpeg', {'597'})]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",wedding,CCE-NoAbs,0.4,1.40576748660668,32.04657200822404,SmartLabelNoUB,True,17.26650508120656,0.23360655829310417,1,1,0,[],"[('wedding/our-wedding_7668015714_o Medium.jpeg', {'343', '345'}), ('wedding/our-wedding_7669326520_o Medium.jpeg', {'1815', '1806', '1808', '1810', '1813'})]"
"Intersection[Smile, EyesOpen]",wedding,CCE-NoAbs,0.4,1.402978740206792,31.95922093985531,SmartLabelNoUB,True,78.38147090375423,495.8567690253258,4062,1,9,"[105.66920689120889, 103.07933831587434, 110.02768010646105, 107.79625052586198, 15.023561798036098, 14.97387620061636, 13.37317930534482, 12.920123409479856, 12.886252760887146]","[('wedding/our-wedding_7669409648_o Medium.jpeg', {'1996', '1997'}), ('wedding/our-wedding_7669224504_o Medium.jpeg', {'1649', '1647'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667855224_o Medium.jpeg', set()), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1180', '1183', '1181', '1184'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'119'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', {'283'}), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",wedding,CCE-NoAbs,0.4,1.4003139380913434,31.87575214119186,SmartLabelNoUB,True,33.229101441800594,43.70325442403555,14,1,2,"[26.925630163401365, 16.576335292309523]","[('wedding/our-wedding_7669224504_o Medium.jpeg', {'1648'}), ('wedding/our-wedding_7669092256_o Medium.jpeg', {'1466'}), ('wedding/our-wedding_7668005864_o Medium.jpeg', {'335'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', {'118'})]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",wedding,CCE-NoAbs,0.4,1.397764996937436,31.795912420731167,SmartLabelNoUB,True,2.761669024825096,0.2055346928536892,1,1,0,[],"[('wedding/our-wedding_7668472586_o Medium.jpeg', {'745'}), ('wedding/our-wedding_7669135388_o Medium.jpeg', {'1529'})]"
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,0.4,1.3953245213645458,31.719470135183695,SmartLabelNoUB,True,392.1673249900341,134.642487924546,220,1,5,"[82.53389566391706, 17.247904658317566, 11.570226065814495, 11.584537044167519, 11.564998310059309]","[('wedding/our-wedding_7668981368_o Medium.jpeg', {'1185', '1181'}), ('wedding/our-wedding_7667901558_o Medium.jpeg', {'160'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1210'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'149'}), ('wedding/our-wedding_7667876934_o Medium.jpeg', set()), ('wedding/our-wedding_7667977420_o Medium.jpeg', set()), ('wedding/our-wedding_7668013044_o Medium.jpeg', {'339'})]"
"Intersection[IsObject(Face), Complement(Smile)]",wedding,CCE-NoAbs,0.4,1.392985732273859,31.64621294486737,SmartLabelNoUB,True,117.21197744086385,144.37011780962348,348,8,2,"[124.02423009648919, 18.349152944982052]","[('wedding/our-wedding_7669152422_o Medium.jpeg', {'1566', '1565'}), ('wedding/our-wedding_7668635930_o Medium.jpeg', {'937', '935'}), ('wedding/our-wedding_7667888240_o Medium.jpeg', set()), ('wedding/our-wedding_7667858606_o Medium.jpeg', {'16'})]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",wedding,CCE-NoAbs,0.4,1.3907424039623844,31.575945843951708,SmartLabelNoUB,True,7.699867084622383,226.9906030483544,5004,2,3,"[105.04746703803539, 102.52450625225902, 18.93672302365303]","[('wedding/our-wedding_7669135388_o Medium.jpeg', {'1530', '1529'}), ('wedding/our-wedding_7669242588_o Medium.jpeg', {'1657'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1208', '1209', '1210'}), ('wedding/our-wedding_7667895274_o Medium.jpeg', {'139'}), ('wedding/our-wedding_7668639922_o Medium.jpeg', {'944', '947', '945', '946'})]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,CCE-NoAbs,0.4,1.3885888087833687,31.50848942707267,SmartLabelNoUB,True,123.16074534133077,100.56674211844802,31,1,3,"[75.00279937312007, 19.371378034353256, 6.03086730837822]","[('wedding/our-wedding_7668901928_o Medium.jpeg', {'1046'}), ('wedding/our-wedding_7669405174_o Medium.jpeg', {'1988'}), ('wedding/our-wedding_7669027244_o Medium.jpeg', set()), ('wedding/our-wedding_7669031674_o Medium.jpeg', set()), ('wedding/our-wedding_7667900216_o Medium.jpeg', set())]"
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,CCE-NoAbs,0.4,1.3865196683172554,31.443678359875168,SmartLabelNoUB,True,44.57601747661829,711.156813621521,20748,1,9,"[158.07628702744842, 97.1691236384213, 97.0638641230762, 93.17143223062158, 96.362732950598, 96.7871640920639, 59.935552809387445, 8.542249854654074, 3.8507940135896206]","[('wedding/our-wedding_7669386434_o Medium.jpeg', {'1959', '1958'}), ('wedding/our-wedding_7669009912_o Medium.jpeg', {'1254', '1255'}), ('wedding/our-wedding_7668981368_o Medium.jpeg', {'1182', '1185', '1181', '1184', '1180', '1183'}), ('wedding/our-wedding_7667855224_o Medium.jpeg', {'11'}), ('wedding/our-wedding_7668507896_o Medium.jpeg', {'777'}), ('wedding/our-wedding_7668991988_o Medium.jpeg', {'1209', '1210'}), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1550', '1549'}), ('wedding/our-wedding_7667858606_o Medium.jpeg', set()), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'113', '111', '112'}), ('wedding/our-wedding_7667883538_o Medium.jpeg', {'97', '98'}), ('wedding/our-wedding_7667975724_o Medium.jpeg', {'274', '273', '275'})]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,CCE-NoAbs,0.4,1.384530110176762,31.381360026031416,SmartLabelNoUB,True,223.85574242845178,130.5982114262879,53,1,3,"[120.30870266258717, 6.30141469463706, 3.8005586601793766]","[('wedding/our-wedding_7667915946_o Medium.jpeg', {'198', '199'}), ('wedding/our-wedding_7668081866_o Medium.jpeg', {'518', '517', '516'}), ('wedding/our-wedding_7668587988_o Medium.jpeg', {'850', '851', '848'}), ('wedding/our-wedding_7667886840_o Medium.jpeg', {'113', '111', '112'}), ('wedding/our-wedding_7667897636_o Medium.jpeg', {'149'})]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,CCE-NoAbs,0.4,1.3826156297019476,31.32139332742705,SmartLabelNoUB,True,40.93921101093292,116.97812864929438,53,1,2,"[99.33465276658535, 17.463975574821234]","[('wedding/our-wedding_7668083094_o Medium.jpeg', {'530', '528', '522'}), ('wedding/our-wedding_7669081966_o Medium.jpeg', {'1448', '1449'}), ('wedding/our-wedding_7669245932_o Medium.jpeg', set()), ('wedding/our-wedding_7669146078_o Medium.jpeg', {'1547', '1550', '1549'})]"
"Union[IsObject(Car), IsObject(Bicycle)]",cars,CCE-NoAbs,0.4,1.3844762992896822,31.556732394887604,SmartLabelNoUB,True,50.87891078367829,56.04053873941302,5783,1,2,"[51.02602617442608, 4.985918778926134]","[('cars/014_2938008229_o.jpg', {'0', '2', '1'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1097', '1102', '1098'}), ('cars/7277639906_2f455d0a66_c.jpg', {'274', '276', '275'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'880', '876'})]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,CCE-NoAbs,0.4,1.3862693081651356,31.783513678076865,SmartLabelNoUB,True,302.00713346898556,184.6217897646129,1101,1,6,"[51.77703369781375, 45.170004200190306, 43.332526322454214, 35.48244912922382, 5.100161164999008, 3.6850211694836617]","[('cars/n02958343_1902.JPEG', {'997'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'281'}), ('cars/bike-commuter-on-14th-st_6943659117_o.jpg', set()), ('cars/classic-car-rally-2008_2938842248_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set()), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', set())]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE-NoAbs,0.4,1.3879982810093228,32.00219562972366,SmartLabelNoUB,True,447.5903334580362,169.8892255835235,2093,1,5,"[56.35615321993828, 55.87704523280263, 53.52695528790355, 3.3192332349717617, 0.7822153344750404]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'645'}), ('cars/n02958343_1902.JPEG', {'1004', '1003'}), ('cars/commuter-with-a-capital-bikeshare-bike_5739859831_o.jpg', set()), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', set()), ('cars/5421932595_68f7ab545d_c.jpg', {'259'}), ('cars/7283056644_e9ca3877d1_c.jpg', {'286', '285'})]"
Complement(IsObject(Car)),cars,CCE-NoAbs,0.4,1.389666588139679,32.21320453043547,SmartLabelNoUB,True,298.49758211150765,336.642844684422,4882,58,14,"[70.70741948112845, 65.3273162394762, 36.12584836408496, 35.96831514686346, 33.5983734279871, 32.80544921383262, 31.284298811107874, 11.326260820031166, 4.051661849021912, 3.128097001463175, 3.040143858641386, 2.941425010561943, 2.990657903254032, 2.968893613666296]","[('cars/n02958343_1902.JPEG', {'998', '999', '1000', '1003', '1001', '1002', '1004'}), ('cars/smartbikes--farragut-square_2733925626_o.jpg', {'1099', '1097', '1098', '1100'}), ('cars/bikeshare-bike-and-others_6970590645_o.jpg', {'482', '485', '494', '492', '487', '480', '488', '479', '495', '481', '489', '491', '496', '490', '486', '483', '484'}), ('cars/look-up-from-your-smartphone_6824473546_o.jpg', {'882', '868', '870', '869', '874', '879', '867', '873', '883', '871', '876', '881', '875', '877'}), ('cars/014_2938008229_o.jpg', {'3', '6', '4'}), ('cars/laughter_5740404248_o.jpg', {'840', '845', '851', '853', '839', '846', '852', '848', '843', '844', '838', '847', '855', '841', '842', '849'}), ('cars/biking-at-hains-point_3994789631_o.jpg', {'509', '512', '515', '514', '507', '516', '510', '513', '517', '511', '508'}), ('cars/5421932595_68f7ab545d_c.jpg', {'259', '255', '256', '257', '253', '252', '254'}), ('cars/mount-vernon-trail-bike-commuter_6970591747_o.jpg', {'918', '921', '917', '919', '916', '920'})]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",cars,CCE-NoAbs,0.4,1.3912773674379537,32.41693726215722,SmartLabelNoUB,True,5.359755136072636,3.6842202991247177,4,1,1,[3.646041166037321],"[('cars/bike-with-convenient-wine-holder_5747868888_o.jpg', {'399', '398'}), ('cars/1972-porsche-spyder-718-rsk-replica_2937995287_o.jpg', {'91'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'69', '72', '71', '68', '70'})]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",cars,CCE-NoAbs,0.4,1.3928335440481514,32.61376379958332,SmartLabelNoUB,True,30.180831883102655,0.05779711529612541,1,1,0,[],"[('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'71', '69'}), ('cars/5421932595_68f7ab545d_c.jpg', {'253'})]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",cars,CCE-NoAbs,0.4,1.394337848104676,32.804029452428544,SmartLabelNoUB,True,12.822653979063034,149.84943667054176,1335,3,4,"[56.1159594617784, 54.41908088326454, 36.18407105281949, 2.8773311227560043]","[('cars/leggy-biker_6262285232_o.jpg', {'861'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'72'}), ('cars/bob-at-the-tidal-basin_3006015262_o.jpg', {'604'}), ('cars/n02834778_1724.JPEG', {'974', '975'}), ('cars/5421932595_68f7ab545d_c.jpg', set()), ('cars/interesting-foldy-bike_5079464538_o.jpg', set())]"
"Map(IsObject(Person), IsObject(Car), GetIsContained)",cars,CCE-NoAbs,0.4,1.3957928307167242,32.9880568871477,SmartLabelNoUB,True,462.7843076810241,73.05714961141348,87,1,3,"[45.893584839999676, 17.852430794388056, 9.262703873217106]","[('cars/classic-car-rally-2008_2938842248_o.jpg', {'637'}), ('cars/1957-chevrolet-bel-air_2938840328_o.jpg', {'64'}), ('cars/7277639906_2f455d0a66_c.jpg', set()), ('cars/msa-classic-car-rally-2009_3942380148_o.jpg', set()), ('cars/tr3a-and-her-owner-off-to-have-a-good-time_2935777789_o.jpg', set())]"
